,falsified,rating,verified_purchase,sentiment,num_words_in_text,num_stopwords,num_words_in_text_no_stop,num_unique_words,mean_word_len,max_word_len,num_chars,num_punctuations,num_scentences_in_text,flesch_ease,flesch_kincaid_grade,automated_readability_index,overall_readability_index,total_sentiment,average_review_sentiment
19942,0,2,1,0,53,26,27,44,4.30188679245283,10,284,12,1,34.6,21.6,25.3,22.0,15.0,15.0
19944,0,4,1,1,20,11,9,20,4.9,18,117,9,1,68.1,8.7,11.6,9.0,2.0,2.0
19945,0,5,1,1,23,13,10,20,4.043478260869565,10,115,2,1,73.51,8.7,9.1,9.0,4.0,4.0
19946,0,4,1,1,80,42,38,62,4.35,14,427,13,3,69.75,10.2,12.4,9.0,11.0,3.6666666666666665
19947,0,1,1,0,50,24,26,37,4.38,12,268,8,3,79.9,6.3,7.5,8.0,12.0,4.0
19951,0,3,1,0,26,15,11,24,4.1923076923076925,9,134,5,3,96.48,2.0,2.6,4.0,10.0,3.333333333333333
19952,0,5,1,1,49,26,23,35,4.204081632653061,11,257,5,1,55.58,17.7,22.9,8.0,12.0,12.0
19953,0,4,1,1,46,26,20,37,4.304347826086956,18,243,13,1,50.17,17.7,21.8,7.0,14.0,14.0
19954,0,5,1,1,92,37,55,78,4.771739130434782,15,530,18,5,69.92,8.0,10.4,10.0,24.0,4.8
19955,0,5,1,1,23,10,13,21,5.173913043478262,10,141,10,3,63.66,6.3,6.8,7.0,8.0,2.6666666666666665
19956,0,5,1,1,17,4,13,17,5.8235294117647065,11,115,4,2,79.77,4.2,10.2,4.0,6.0,3.0
19957,0,5,1,1,38,16,22,33,4.552631578947368,11,213,6,1,49.83,15.8,19.0,9.0,14.0,14.0
19958,0,3,0,0,48,26,22,39,4.166666666666667,12,248,5,4,84.68,4.4,4.2,6.0,16.0,4.0
19959,0,4,1,1,75,37,38,54,4.226666666666667,9,391,11,6,92.63,3.4,4.7,6.0,24.0,4.0
19961,0,5,1,1,69,37,32,49,4.159420289855072,11,355,5,5,91.31,4.0,5.1,6.0,18.0,3.6
19962,0,5,1,1,60,27,33,49,4.65,11,341,6,1,19.04,25.5,30.5,26.0,15.0,15.0
19963,0,5,0,1,30,17,13,28,3.733333333333333,8,141,3,3,103.63,1.3,1.1,4.0,10.0,3.333333333333333
19964,0,5,1,1,42,24,18,33,3.8571428571428568,11,203,4,4,94.66,2.7,2.0,5.0,15.0,3.75
19965,0,2,1,0,40,21,19,38,3.875,8,194,11,3,91.82,3.8,3.5,6.0,10.0,3.333333333333333
19967,0,5,1,1,76,40,36,63,4.394736842105264,13,410,4,2,49.83,15.8,18.2,8.0,8.0,4.0
19968,0,4,1,1,40,13,27,37,4.675,11,226,9,3,75.5,5.9,8.1,8.0,10.0,3.333333333333333
19969,0,5,1,1,68,31,37,51,4.3088235294117645,11,362,7,2,53.89,14.2,15.9,8.0,16.0,8.0
19970,0,2,1,0,90,48,42,67,3.733333333333333,12,427,1,1,13.97,33.7,41.1,34.0,4.0,4.0
19971,0,5,1,1,31,15,16,29,4.064516129032258,8,156,4,2,81.63,5.6,5.9,6.0,5.0,2.5
19972,0,5,1,1,37,18,19,33,4.648648648648648,11,208,9,2,69.62,8.1,9.7,10.0,9.0,4.5
19973,0,4,1,1,81,46,35,66,4.691358024691358,11,463,19,2,47.29,16.7,20.9,9.0,13.0,6.5
19974,0,1,1,0,23,10,13,23,3.8695652173913038,9,111,4,2,102.1,1.9,2.5,3.0,5.0,2.5
19975,0,1,1,0,25,14,11,22,4.28,9,131,4,2,84.17,4.6,5.0,5.0,5.0,2.5
19976,0,5,0,1,27,14,13,25,4.037037037037037,13,136,3,1,69.45,10.3,11.1,11.0,7.0,7.0
19977,0,2,1,0,47,27,20,40,3.8936170212765964,10,229,6,3,89.38,4.7,4.7,5.0,10.0,3.333333333333333
19978,0,5,0,1,48,23,25,42,3.875,9,234,3,2,72.5,9.1,8.8,9.0,11.0,5.5
19979,0,3,0,0,73,38,35,62,4.904109589041097,17,430,17,2,51.86,15.0,20.0,15.0,6.0,3.0
19980,0,4,1,1,55,28,27,48,4.636363636363637,10,309,4,5,77.23,5.2,5.9,6.0,15.0,3.0
19981,0,5,1,1,33,2,31,31,5.666666666666668,12,219,3,1,21.06,18.5,21.8,19.0,3.0,3.0
19982,0,5,0,1,95,51,44,74,4.2210526315789485,11,495,10,6,80.82,5.9,6.4,6.0,20.0,3.333333333333333
19983,0,5,1,1,20,8,12,19,4.05,8,100,3,2,95.17,2.5,2.6,3.0,6.0,3.0
19984,0,5,1,1,24,11,13,22,3.9166666666666665,9,121,5,2,84.68,4.4,3.0,3.0,14.0,7.0
19985,0,5,1,1,46,19,27,39,4.673913043478262,15,261,9,1,34.26,19.7,23.6,20.0,14.0,14.0
19986,0,5,1,1,41,22,19,34,4.560975609756096,11,229,5,1,38.32,18.1,20.5,21.0,10.0,10.0
19987,0,4,1,1,25,10,15,24,4.64,12,141,3,1,63.02,10.7,12.9,13.0,4.0,4.0
19988,0,1,1,0,30,15,15,25,3.8333333333333335,9,145,3,1,58.96,12.2,11.8,12.0,6.0,6.0
19989,0,3,1,0,26,14,12,24,5.038461538461538,11,156,3,2,75.2,6.0,8.8,9.0,8.0,4.0
19990,0,5,1,1,20,9,11,20,4.55,8,110,4,1,68.1,8.7,10.0,10.0,6.0,6.0
19991,0,2,1,0,24,15,9,23,3.9166666666666665,7,117,3,1,89.42,6.8,9.0,7.0,2.0,2.0
19992,0,4,1,1,29,17,12,23,3.689655172413793,8,136,2,1,75.88,9.9,10.4,10.0,6.0,6.0
19993,0,1,1,0,35,18,17,31,4.2,12,182,4,2,79.09,6.6,7.1,7.0,10.0,5.0
19994,0,5,1,1,27,13,14,23,4.333333333333333,10,143,2,2,66.23,7.4,5.7,7.0,8.0,4.0
19995,0,3,1,0,24,13,11,23,4.458333333333333,13,131,5,1,80.96,7.9,11.6,8.0,8.0,8.0
19996,0,3,1,0,81,40,41,67,4.8271604938271615,16,471,18,3,60.99,11.5,14.8,12.0,14.0,4.666666666666667
19997,0,3,1,0,60,36,24,50,3.733333333333333,9,283,7,3,85.02,6.4,6.1,6.0,9.0,3.0
19998,0,5,0,1,88,36,52,69,4.738636363636363,15,507,18,3,58.66,12.4,15.6,10.0,19.0,6.333333333333332
19999,0,5,1,1,33,16,17,29,4.303030303030303,10,176,6,1,63.36,12.6,15.3,8.0,12.0,12.0
20000,0,5,1,1,65,35,30,54,4.276923076923077,10,342,13,6,85.89,4.0,4.1,6.0,20.0,3.333333333333333
20001,0,4,1,1,24,11,13,24,5.166666666666667,12,147,9,2,67.76,6.8,8.9,9.0,5.0,2.5
20002,0,2,1,0,56,27,29,44,4.160714285714286,9,288,8,4,82.65,5.2,5.2,6.0,13.0,3.25
20003,0,3,1,0,76,39,37,61,5.105263157894737,20,463,17,3,54.26,12.0,15.3,12.0,9.0,3.0
20004,0,5,1,1,50,21,29,45,4.3,10,264,12,6,88.43,3.0,3.0,3.0,23.0,3.8333333333333335
20005,0,4,1,1,30,13,17,28,4.7,11,171,3,2,73.68,6.6,8.7,7.0,8.0,4.0
20006,0,5,1,1,39,17,22,36,5.0,15,233,7,3,75.2,6.0,8.6,7.0,16.0,5.333333333333333
20007,0,2,1,0,24,14,10,20,3.5416666666666665,9,108,3,3,105.66,0.5,-0.9,1.0,8.0,2.6666666666666665
20008,0,5,0,1,20,10,10,17,4.35,12,106,4,2,78.75,4.6,4.9,5.0,11.0,5.5
20009,0,5,0,1,33,13,20,31,4.696969696969697,11,190,4,1,54.9,13.8,17.2,10.0,12.0,12.0
20010,0,3,1,0,39,21,18,32,4.974358974358975,15,233,3,1,31.89,18.5,21.5,22.0,5.0,5.0
20011,0,5,0,1,36,20,16,30,4.777777777777779,13,207,6,4,79.26,4.4,5.6,7.0,12.0,3.0
20012,0,4,1,1,20,10,10,20,4.75,11,114,2,1,59.64,9.9,10.9,10.0,8.0,8.0
20013,0,4,1,1,28,16,12,26,4.25,11,146,4,3,95.88,2.2,3.3,5.0,10.0,3.333333333333333
20014,0,5,1,1,51,23,28,45,4.196078431372549,13,264,4,2,70.97,9.7,11.1,7.0,8.0,4.0
20015,0,3,1,0,23,9,14,21,4.608695652173913,10,128,5,2,85.18,4.2,6.0,6.0,6.0,3.0
20017,0,4,1,1,33,19,14,32,4.393939393939394,9,179,3,1,54.9,13.8,15.7,14.0,9.0,9.0
20019,0,4,1,1,20,11,9,18,4.0,9,100,2,1,68.1,8.7,7.4,8.0,7.0,7.0
20020,0,5,1,1,22,8,14,19,4.090909090909091,7,112,2,1,66.07,9.5,8.8,9.0,6.0,6.0
20021,0,5,1,1,96,40,56,72,4.65625,11,542,9,4,72.5,9.1,12.5,13.0,16.0,4.0
20022,0,5,1,1,36,20,16,32,3.388888888888889,11,157,5,4,96.18,2.1,-1.1,4.0,14.0,3.5
20024,0,5,1,1,23,12,11,21,4.782608695652174,11,135,11,2,68.26,6.6,6.8,7.0,16.0,8.0
20025,0,5,1,1,33,15,18,31,3.727272727272727,7,156,10,2,81.63,5.6,5.4,6.0,13.0,6.5
20026,0,4,1,1,42,23,19,37,4.547619047619048,11,232,4,4,77.74,5.0,5.3,5.0,12.0,3.0
20027,0,1,1,0,89,48,41,65,4.561797752808988,10,494,8,5,78.79,6.7,8.9,7.0,16.0,3.2
20028,0,1,1,0,22,13,9,20,3.8181818181818175,8,105,2,1,82.99,7.2,7.6,8.0,2.0,2.0
20029,0,5,1,1,31,15,16,29,3.5161290322580645,7,142,8,1,73.85,10.7,10.6,11.0,10.0,10.0
20030,0,2,1,0,38,19,19,32,4.2631578947368425,10,199,5,3,83.96,4.7,5.0,6.0,8.0,2.6666666666666665
20031,0,5,1,1,68,29,39,56,4.0588235294117645,10,343,14,7,87.11,3.5,2.8,4.0,23.0,3.2857142857142856
20032,0,5,1,1,51,31,20,43,4.15686274509804,10,262,7,4,83.86,4.7,4.5,5.0,9.0,2.25
20033,0,5,0,1,61,28,33,45,4.0163934426229515,9,305,13,2,57.44,12.8,12.8,13.0,19.0,9.5
20034,0,5,1,1,68,28,40,51,4.3088235294117645,13,360,12,4,71.14,7.6,7.4,7.0,15.0,3.75
20035,0,5,1,1,44,27,17,35,3.863636363636364,11,214,5,1,52.2,16.9,18.8,19.0,5.0,5.0
20036,0,5,1,1,20,9,11,19,4.15,9,102,4,3,98.51,1.2,1.5,3.0,14.0,4.666666666666667
20037,0,5,1,1,33,15,18,30,4.0606060606060606,12,166,5,3,77.23,5.2,3.2,6.0,11.0,3.6666666666666665
20038,0,1,1,0,84,40,44,52,4.428571428571429,12,455,11,3,59.98,11.8,13.4,13.0,11.0,3.6666666666666665
20039,0,5,1,1,32,15,17,27,4.21875,9,166,3,1,72.84,11.1,14.4,7.0,4.0,4.0
20040,0,4,1,1,21,9,12,20,4.380952380952381,8,112,3,1,67.08,9.1,9.7,8.0,5.0,5.0
20041,0,5,1,1,38,20,18,35,4.289473684210527,9,200,5,3,83.96,4.7,5.1,6.0,13.0,4.333333333333333
20042,0,2,1,0,27,12,15,27,4.111111111111111,10,137,2,2,83.66,4.8,5.2,7.0,5.0,2.5
20043,0,4,1,1,20,11,9,20,4.05,10,101,4,1,85.02,6.4,7.6,6.0,8.0,8.0
20046,0,5,1,1,97,54,43,69,4.0618556701030935,11,490,16,8,84.57,4.5,3.8,6.0,26.0,3.25
20047,0,5,1,1,17,4,13,17,5.411764705882354,9,108,6,1,62.68,8.7,12.6,9.0,4.0,4.0
20048,0,4,1,1,83,40,43,60,4.036144578313253,12,417,15,8,94.76,2.6,2.8,5.0,28.0,3.5
20049,0,1,1,0,20,11,9,17,4.65,11,112,0,1,59.64,9.9,10.5,10.0,5.0,5.0
20050,0,5,1,1,20,5,15,20,4.15,8,102,2,1,85.02,6.4,8.1,7.0,6.0,6.0
20051,0,5,1,1,26,11,15,22,4.269230769230768,10,136,3,3,79.56,4.3,3.0,5.0,9.0,3.0
20052,0,5,1,1,33,13,20,32,4.575757575757576,9,183,6,2,80.11,6.2,8.4,7.0,4.0,2.0
20053,0,5,1,1,56,29,27,41,4.607142857142857,12,313,5,1,40.02,21.6,28.3,22.0,4.0,4.0
20054,0,3,1,0,28,13,15,26,4.25,14,148,6,1,59.98,11.8,12.6,12.0,9.0,9.0
20055,0,5,0,1,38,17,21,34,4.368421052631579,10,206,5,1,49.83,15.8,18.2,16.0,14.0,14.0
20056,0,5,0,1,84,40,44,63,4.940476190476192,12,498,9,4,67.08,9.1,12.3,12.0,14.0,3.5
20057,0,1,1,0,18,8,10,17,4.722222222222221,12,102,3,2,79.26,4.4,5.3,5.0,4.0,2.0
20058,0,5,1,1,18,7,11,17,5.4444444444444455,10,115,5,1,61.67,9.1,13.2,9.0,8.0,8.0
20059,0,1,1,0,23,12,11,21,4.391304347826087,10,123,9,3,97.91,1.4,3.9,5.0,7.0,2.333333333333333
20060,0,5,1,1,21,9,12,21,3.9047619047619047,6,102,2,1,84.0,6.8,7.4,7.0,10.0,10.0
20064,0,5,1,1,22,8,14,21,4.818181818181818,11,128,2,1,57.61,10.7,12.3,11.0,7.0,7.0
20065,0,1,0,0,60,32,28,45,4.133333333333334,9,307,5,4,90.09,4.4,5.5,6.0,10.0,2.5
20066,0,2,1,0,20,8,12,18,5.45,10,130,5,1,59.64,9.9,14.2,10.0,8.0,8.0
20067,0,2,1,0,89,49,40,62,3.9213483146067416,11,439,5,2,60.15,15.9,19.3,16.0,10.0,5.0
20068,0,5,1,1,57,23,34,50,4.473684210526316,11,311,17,3,77.57,7.2,9.1,7.0,14.0,4.666666666666667
20069,0,5,1,1,37,16,21,36,4.702702702702703,12,215,9,1,50.84,15.4,19.2,10.0,18.0,18.0
20070,0,5,1,1,24,13,11,22,3.9166666666666665,10,117,3,2,84.68,4.4,3.0,6.0,13.0,6.5
20071,0,1,0,0,46,20,26,39,4.934782608695652,13,272,14,3,72.87,6.9,9.5,9.0,10.0,3.333333333333333
20073,0,5,0,1,71,32,39,61,4.408450704225352,11,383,12,6,76.52,5.5,5.5,6.0,21.0,3.5
20074,0,1,0,0,42,21,21,37,3.8333333333333335,8,202,9,2,84.0,6.8,7.1,7.0,4.0,2.0
20076,0,3,1,0,71,34,37,59,4.732394366197184,13,409,10,1,-0.6,31.0,36.3,11.0,10.0,10.0
20078,0,5,1,1,46,17,29,45,5.282608695652174,11,288,17,1,41.71,18.9,26.4,19.0,24.0,24.0
20079,0,5,1,1,40,22,18,33,4.025,12,200,7,4,95.17,2.5,2.6,5.0,12.0,3.0
20080,0,1,0,0,39,18,21,34,4.307692307692308,13,213,9,1,41.37,16.9,18.4,17.0,6.0,6.0
20081,0,4,1,1,25,13,12,25,3.96,11,123,4,3,96.89,1.8,1.4,2.0,11.0,3.6666666666666665
20082,0,1,1,0,86,41,45,67,4.0813953488372094,12,439,17,1,18.03,32.1,40.8,0.0,10.0,10.0
20083,0,2,1,0,83,44,39,62,4.072289156626506,13,420,33,3,77.2,9.4,11.6,9.0,21.0,7.0
20084,0,5,0,1,85,46,39,71,4.4823529411764715,13,465,14,4,75.24,8.1,10.3,8.0,13.0,3.25
20085,0,5,1,1,30,15,15,28,4.1,10,154,4,1,67.42,11.1,13.0,8.0,13.0,13.0
20086,0,1,1,0,25,10,15,24,4.28,9,133,4,3,79.97,4.2,2.9,5.0,13.0,4.333333333333333
20087,0,1,1,0,92,46,46,70,4.260869565217392,12,483,15,7,92.02,3.7,5.2,6.0,20.0,2.8571428571428568
20088,0,5,1,1,74,37,37,58,3.9459459459459465,8,365,7,6,101.29,2.2,3.3,5.0,24.0,4.0
20089,0,5,1,1,18,5,13,17,5.388888888888888,12,114,4,3,73.85,4.5,7.0,9.0,11.0,3.6666666666666665
20090,0,5,0,1,51,26,25,41,4.686274509803922,11,289,7,4,75.4,5.9,7.0,7.0,16.0,4.0
20092,0,3,1,0,17,8,9,15,4.352941176470588,9,90,0,1,96.52,4.0,7.6,8.0,4.0,4.0
20093,0,4,1,1,81,42,39,64,4.37037037037037,12,436,10,5,80.41,6.1,7.3,8.0,17.0,3.4
20094,0,4,0,1,28,12,16,23,4.214285714285714,9,145,3,2,74.19,6.4,5.4,7.0,4.0,2.0
20095,0,1,1,0,40,24,16,34,3.95,9,198,5,1,56.26,15.4,17.2,18.0,6.0,6.0
20096,0,5,1,1,45,23,22,38,4.622222222222222,12,252,8,3,64.71,8.0,7.8,8.0,13.0,4.333333333333333
20097,0,1,1,0,45,21,24,45,4.777777777777779,12,259,9,4,76.93,5.3,6.7,6.0,14.0,3.5
20100,0,2,1,0,37,19,18,34,4.513513513513512,9,204,3,2,69.62,8.1,9.1,9.0,10.0,5.0
20101,0,5,1,1,20,7,13,20,4.5,8,109,9,2,95.17,2.5,4.8,5.0,4.0,2.0
20102,0,1,1,0,29,12,17,27,4.413793103448277,8,158,9,1,67.42,11.1,13.8,12.0,6.0,6.0
20103,0,3,1,0,28,17,11,27,3.8571428571428568,8,135,3,3,95.88,2.2,1.4,4.0,8.0,2.6666666666666665
20104,0,2,1,0,21,9,12,21,4.428571428571429,8,113,2,1,67.08,9.1,9.9,8.0,4.0,4.0
20105,0,2,1,0,36,16,20,33,3.7222222222222223,7,169,3,2,95.51,4.4,5.1,4.0,6.0,3.0
20106,0,5,1,1,28,15,13,23,4.107142857142857,12,142,0,1,51.52,13.0,11.9,7.0,5.0,5.0
20107,0,4,1,1,21,11,10,20,4.6190476190476195,15,117,2,1,75.54,7.9,10.8,8.0,4.0,4.0
20108,0,5,0,1,91,50,41,70,4.142857142857143,12,467,9,1,4.49,35.2,43.6,0.0,8.0,8.0
20109,0,5,1,1,24,12,12,22,4.583333333333333,10,135,5,1,64.04,10.3,12.1,8.0,10.0,10.0
20110,0,5,1,1,62,29,33,47,3.7741935483870965,9,295,5,3,84.3,6.6,6.7,7.0,9.0,3.0
20111,0,5,1,1,52,23,29,40,4.211538461538462,10,273,5,1,35.62,21.2,24.4,0.0,11.0,11.0
20112,0,4,0,1,30,16,14,30,4.133333333333334,10,153,3,3,78.25,4.8,3.0,5.0,8.0,2.6666666666666665
20113,0,4,1,1,29,17,12,23,3.5517241379310347,9,131,3,3,103.93,1.2,0.1,4.0,10.0,3.333333333333333
20114,0,5,1,1,27,19,8,23,3.814814814814815,12,129,4,2,100.07,2.7,3.3,3.0,6.0,3.0
20115,0,1,0,0,24,13,11,19,4.125,11,122,3,2,76.72,5.4,4.6,6.0,5.0,2.5
20116,0,5,0,1,60,31,29,49,4.383333333333334,12,325,7,1,19.04,25.5,29.2,26.0,11.0,11.0
20117,0,5,1,1,30,15,15,25,3.466666666666667,9,133,4,3,103.63,1.3,-0.2,4.0,11.0,3.6666666666666665
20118,0,5,1,1,36,15,21,31,4.777777777777779,18,207,24,1,44.41,15.8,19.2,19.0,3.0,3.0
20119,0,5,1,1,24,10,14,20,4.333333333333333,10,127,3,1,72.5,9.1,11.0,7.0,4.0,4.0
20120,0,4,1,1,67,32,35,56,4.298507462686567,12,354,13,1,28.85,25.9,32.3,26.0,15.0,15.0
20121,0,5,0,1,49,20,29,46,5.040816326530612,10,297,7,3,54.93,9.6,10.5,11.0,13.0,4.333333333333333
20122,0,5,1,1,42,15,27,37,4.714285714285714,12,239,11,4,86.4,3.8,6.4,7.0,16.0,4.0
20123,0,5,1,1,22,13,9,21,3.636363636363636,9,101,0,1,91.45,6.0,6.7,7.0,2.0,2.0
20124,0,5,1,1,94,46,48,73,3.9361702127659575,9,466,13,3,73.55,10.8,12.8,7.0,19.0,6.333333333333332
20125,0,4,1,1,27,10,17,26,4.296296296296297,8,144,6,1,69.45,10.3,12.3,11.0,8.0,8.0
20126,0,4,1,1,51,25,26,40,4.745098039215686,13,293,3,1,28.17,22.0,26.4,22.0,8.0,8.0
20127,0,3,1,0,98,49,49,69,4.387755102040817,14,531,12,1,-11.08,39.1,48.2,11.0,14.0,14.0
20128,0,5,1,1,20,8,12,20,4.3,7,106,1,1,76.56,7.6,8.8,8.0,4.0,4.0
20129,0,5,1,1,41,21,20,36,4.146341463414634,10,213,6,2,76.05,7.7,8.4,8.0,16.0,8.0
20130,0,5,1,1,20,5,15,17,4.2,11,103,1,1,76.56,7.6,8.4,7.0,4.0,4.0
20131,0,5,1,1,79,35,44,62,4.291139240506328,9,417,8,3,70.16,10.0,11.9,8.0,11.0,3.6666666666666665
20132,0,5,1,1,26,15,11,24,3.807692307692308,9,124,7,2,92.12,3.6,3.0,6.0,7.0,3.5
20133,0,5,1,1,45,18,27,34,4.311111111111111,10,242,6,1,42.72,18.5,21.4,22.0,17.0,17.0
20134,0,3,1,0,37,25,12,34,3.6216216216216215,9,170,4,3,92.83,3.4,1.8,5.0,8.0,2.6666666666666665
20136,0,2,1,0,26,14,12,22,4.0,10,130,2,1,78.93,8.7,10.4,6.0,6.0,6.0
20137,0,3,1,0,23,10,13,23,4.173913043478262,8,119,2,1,65.05,9.9,9.7,10.0,7.0,7.0
20140,0,5,1,1,29,12,17,28,3.931034482758621,11,142,5,2,83.66,4.8,5.7,6.0,10.0,5.0
20141,0,4,1,1,26,13,13,24,4.230769230769232,8,135,2,2,83.66,4.8,5.0,6.0,6.0,3.0
20143,0,4,1,1,62,27,35,49,4.080645161290323,10,318,12,1,33.93,23.9,28.8,6.0,15.0,15.0
20144,0,5,1,1,19,10,9,15,4.2631578947368425,12,99,5,1,86.03,6.0,8.1,6.0,4.0,4.0
20145,0,5,1,1,60,32,28,47,4.466666666666667,14,328,9,3,76.56,7.6,9.6,8.0,14.0,4.666666666666667
20146,0,3,1,0,37,20,17,33,4.351351351351353,12,199,5,1,50.84,15.4,17.6,18.0,8.0,8.0
20149,0,5,1,1,23,10,13,22,4.304347826086956,7,121,12,1,90.43,6.4,10.3,5.0,5.0,5.0
20150,0,4,1,1,35,18,17,31,4.742857142857143,12,200,7,1,44.41,15.8,18.4,19.0,2.0,2.0
20151,0,3,1,0,23,16,7,22,3.9130434782608696,8,112,2,1,90.43,6.4,8.5,9.0,2.0,2.0
20152,0,5,1,1,20,10,10,17,4.5,9,110,3,1,68.1,8.7,9.8,9.0,10.0,10.0
20153,0,4,1,1,50,21,29,41,4.04,10,251,6,2,71.48,9.5,10.1,10.0,7.0,3.5
20154,0,4,1,1,28,17,11,25,4.357142857142857,10,152,4,1,59.98,11.8,13.1,12.0,9.0,9.0
20155,0,4,1,1,35,20,15,30,3.914285714285714,10,171,5,2,87.55,5.4,5.7,6.0,10.0,5.0
20156,0,4,1,1,58,34,24,51,3.931034482758621,10,285,9,4,90.6,4.2,4.3,5.0,15.0,3.75
20157,0,5,1,1,23,12,11,22,4.130434782608695,9,117,4,1,65.05,9.9,9.5,10.0,2.0,2.0
20158,0,5,1,1,21,7,14,19,4.761904761904762,10,120,3,1,67.08,9.1,11.5,10.0,11.0,11.0
20159,0,3,1,0,35,22,13,31,3.971428571428572,11,173,5,2,70.63,7.8,6.0,6.0,6.0,3.0
20160,0,5,1,1,52,27,25,41,4.384615384615385,13,284,9,1,35.62,21.2,25.2,8.0,22.0,22.0
20161,0,3,0,0,60,27,33,51,4.55,9,332,7,4,64.71,8.0,7.5,8.0,13.0,3.25
20163,0,5,1,1,24,12,12,22,4.541666666666667,10,132,6,3,97.2,1.7,4.0,4.0,12.0,4.0
20164,0,4,1,1,24,10,14,23,3.875,7,116,0,1,80.96,7.9,8.8,6.0,4.0,4.0
20165,0,5,0,1,22,11,11,21,4.0,7,109,2,2,102.61,1.7,2.9,5.0,8.0,4.0
20166,0,5,1,1,30,17,13,27,4.0,9,149,2,3,95.17,2.5,2.4,5.0,11.0,3.6666666666666665
20167,0,4,1,1,70,33,37,53,4.271428571428571,8,374,8,1,25.81,27.1,33.7,9.0,23.0,23.0
20168,0,5,1,1,29,18,11,25,3.724137931034482,10,138,3,1,58.96,12.2,10.6,5.0,11.0,11.0
20169,0,5,1,1,25,16,9,22,4.32,9,133,3,2,92.63,3.4,5.2,4.0,10.0,5.0
20172,0,1,1,0,25,14,11,22,3.72,13,117,4,2,84.17,4.6,2.3,6.0,12.0,6.0
20173,0,5,0,1,18,9,9,17,5.0555555555555545,11,110,4,1,61.67,9.1,11.4,9.0,10.0,10.0
20175,0,2,1,0,53,22,31,49,4.169811320754717,12,273,11,1,51.52,19.2,24.7,0.0,2.0,2.0
20176,0,5,1,1,92,43,49,69,4.358695652173913,11,492,7,5,78.18,6.9,8.3,7.0,24.0,4.8
20177,0,5,1,1,48,23,25,37,4.583333333333333,11,268,4,2,47.12,12.7,12.1,13.0,12.0,6.0
20178,0,4,1,1,27,11,16,24,3.555555555555556,8,122,8,4,107.18,-0.2,-0.9,3.0,12.0,3.0
20180,0,4,1,1,22,10,12,20,3.727272727272727,9,105,4,1,74.53,8.3,7.1,7.0,9.0,9.0
20181,0,4,1,1,24,13,11,20,4.125,11,122,2,1,80.96,7.9,10.0,6.0,7.0,7.0
20182,0,5,1,1,21,8,13,21,5.428571428571429,10,134,7,3,72.83,4.8,7.6,8.0,9.0,3.0
20183,0,5,1,1,38,16,22,30,4.7368421052631575,12,220,7,1,49.83,15.8,19.9,16.0,15.0,15.0
20185,0,3,1,0,22,10,12,19,4.181818181818182,8,113,4,2,102.61,1.7,3.8,5.0,8.0,4.0
20186,0,5,0,1,73,42,31,56,4.287671232876712,10,385,8,4,86.74,5.7,7.9,6.0,14.0,3.5
20187,0,5,1,1,52,30,22,39,3.8846153846153846,11,256,8,1,52.54,18.8,22.8,6.0,14.0,14.0
20188,0,5,1,1,37,18,19,30,4.378378378378378,13,198,2,2,69.62,8.1,8.4,8.0,5.0,2.5
20189,0,5,1,1,31,18,13,26,4.096774193548387,10,158,4,2,81.12,5.8,5.6,6.0,13.0,6.5
20190,0,1,1,0,36,17,19,33,3.6666666666666665,8,167,6,3,101.6,2.1,1.9,5.0,9.0,3.0
20191,0,5,1,1,21,8,13,21,5.428571428571429,10,134,4,1,33.24,13.8,14.6,14.0,4.0,4.0
20192,0,3,1,0,48,18,30,40,4.333333333333333,9,256,5,1,42.72,18.5,22.8,19.0,5.0,5.0
20194,0,1,1,0,61,34,27,47,3.885245901639344,13,298,4,2,57.44,12.8,12.1,13.0,6.0,3.0
20195,0,2,0,0,86,35,51,71,4.72093023255814,15,491,21,6,66.03,7.5,8.7,8.0,22.0,3.6666666666666665
20196,0,5,1,1,23,13,10,20,4.782608695652174,17,132,7,1,73.51,8.7,12.6,9.0,5.0,5.0
20197,0,5,1,1,85,34,51,68,4.5176470588235285,11,468,12,3,59.98,11.8,14.1,9.0,14.0,4.666666666666667
20198,0,4,0,1,22,12,10,20,4.2727272727272725,11,117,5,1,82.99,7.2,9.7,7.0,8.0,8.0
20199,0,5,1,1,27,10,17,26,4.148148148148148,8,138,2,2,83.15,5.0,4.9,6.0,6.0,3.0
20200,0,5,1,1,20,11,9,19,4.25,9,105,5,2,69.79,6.0,3.6,8.0,14.0,7.0
20201,0,5,1,1,30,14,16,30,4.166666666666667,9,154,0,1,57.95,12.6,13.2,13.0,2.0,2.0
20202,0,5,1,1,28,14,14,21,4.428571428571429,11,151,3,2,74.19,6.4,6.4,8.0,8.0,4.0
20203,0,5,1,1,26,15,11,26,4.115384615384615,9,132,3,3,88.02,3.1,2.3,4.0,8.0,2.6666666666666665
20204,0,4,1,1,23,13,10,21,4.695652173913044,19,130,4,4,107.89,-0.4,3.6,4.0,16.0,4.0
20205,0,1,1,0,40,23,17,32,3.95,10,197,3,3,83.66,4.8,4.1,5.0,9.0,3.0
20206,0,5,1,1,56,26,30,48,4.25,10,295,5,2,68.44,10.7,12.6,7.0,15.0,7.5
20207,0,5,1,1,21,9,12,20,4.380952380952381,10,112,5,4,99.94,0.6,1.8,2.0,18.0,4.5
20208,0,5,1,1,21,11,10,20,4.047619047619048,9,106,5,1,75.54,7.9,8.1,8.0,6.0,6.0
