falsified,verified_purchase,sentiment,mean_word_len,num_punctuations,flesch_kincaid_grade,overall_readability_index,total_sentiment,average_review_sentiment
0,1,0,4.9375,17,27.1,11.0,11.0,11.0
0,0,0,4.045977011494252,13,4.2,5.0,21.0,3.5
0,0,0,4.869565217391305,10,8.7,13.0,7.0,3.5
0,1,0,4.666666666666667,3,11.5,13.0,6.0,6.0
0,1,0,4.536585365853658,4,8.9,9.0,5.0,2.5
0,1,0,4.027027027027027,5,7.0,7.0,13.0,3.25
0,1,0,4.476190476190476,5,1.8,2.0,14.0,3.5
0,1,0,5.15,3,4.8,5.0,6.0,3.0
0,0,0,4.310344827586206,13,2.2,3.0,26.0,2.888888888888889
0,1,0,4.473684210526316,7,7.2,8.0,5.0,2.5
0,1,0,4.107142857142857,3,7.6,8.0,4.0,2.0
0,1,0,4.647058823529412,7,9.7,10.0,8.0,4.0
0,1,0,3.6739130434782608,3,4.5,7.0,10.0,3.333333333333333
0,1,0,3.5789473684210527,3,3.5,6.0,8.0,2.6666666666666665
0,1,0,3.4571428571428573,3,2.0,2.0,9.0,3.0
0,1,0,3.767441860465116,2,5.8,6.0,4.0,2.0
0,0,0,3.891304347826087,4,17.7,20.0,14.0,14.0
0,1,0,4.3,5,6.4,6.0,5.0,5.0
0,1,0,3.9166666666666665,4,2.1,6.0,11.0,3.6666666666666665
0,1,0,3.8026315789473686,15,7.3,4.0,13.0,4.333333333333333
0,0,0,4.829268292682927,4,6.3,7.0,12.0,4.0
0,1,0,4.595238095238095,6,18.5,19.0,11.0,11.0
0,1,0,4.089743589743589,12,4.7,6.0,13.0,2.6
0,1,0,4.318181818181818,3,6.7,7.0,11.0,3.6666666666666665
0,1,0,4.542857142857144,14,13.4,8.0,14.0,14.0
0,0,0,4.435483870967742,8,4.6,6.0,11.0,2.2
0,1,0,4.464285714285714,7,8.1,11.0,9.0,3.0
0,1,0,3.8536585365853657,7,30.6,31.0,11.0,11.0
0,1,0,4.565217391304348,5,9.9,8.0,4.0,4.0
0,1,0,5.0,3,7.2,8.0,10.0,5.0
0,1,0,4.16,8,9.5,11.0,8.0,4.0
0,1,0,3.8695652173913038,11,3.4,7.0,10.0,3.333333333333333
0,0,0,4.380952380952381,3,5.0,6.0,6.0,3.0
0,1,0,3.821428571428572,6,4.0,4.0,4.0,2.0
0,1,0,3.7931034482758617,4,2.4,5.0,8.0,2.6666666666666665
0,1,0,4.033333333333333,6,12.6,13.0,11.0,11.0
0,1,0,4.142857142857143,3,7.9,8.0,6.0,6.0
0,1,0,4.645161290322581,15,16.2,16.0,5.0,5.0
0,1,0,4.447368421052632,4,15.8,19.0,4.0,4.0
0,1,0,4.553191489361702,7,8.9,9.0,9.0,4.5
0,1,0,5.129032258064517,10,5.6,7.0,17.0,2.4285714285714284
0,0,0,4.166666666666667,2,3.3,5.0,4.0,2.0
0,1,0,4.222222222222221,3,10.3,7.0,5.0,5.0
0,1,0,4.397260273972603,4,15.2,8.0,13.0,6.5
0,0,0,4.88,19,17.4,13.0,11.0,11.0
0,1,0,3.8958333333333335,7,6.8,7.0,6.0,3.0
0,1,0,4.848484848484849,9,6.4,7.0,8.0,2.6666666666666665
0,0,0,4.3125,13,26.7,27.0,15.0,15.0
0,1,0,4.318181818181818,2,2.9,5.0,4.0,2.0
0,1,0,4.09375,10,6.0,6.0,11.0,2.75
0,1,0,5.1,7,8.7,9.0,7.0,7.0
0,1,0,3.5593220338983054,9,21.6,25.0,9.0,9.0
0,1,0,4.7073170731707314,4,32.9,33.0,4.0,4.0
0,1,0,3.7777777777777777,5,0.9,1.0,8.0,2.6666666666666665
0,1,0,4.545454545454546,3,2.9,6.0,11.0,2.75
0,1,0,3.887755102040817,10,38.0,38.0,10.0,10.0
0,1,0,4.0638297872340425,6,18.1,8.0,7.0,7.0
0,0,0,4.047619047619048,2,6.8,6.0,4.0,4.0
0,1,0,4.238095238095238,2,6.8,7.0,4.0,4.0
0,1,0,4.24,3,3.4,5.0,7.0,3.5
0,1,0,4.363636363636363,8,6.2,7.0,9.0,4.5
0,1,0,4.821428571428571,8,11.8,12.0,4.0,2.0
0,0,0,4.397058823529412,15,5.3,6.0,13.0,2.1666666666666665
0,0,0,3.9836065573770494,4,5.7,5.0,9.0,2.25
0,1,0,4.888888888888889,14,33.7,11.0,22.0,22.0
0,0,0,4.53125,17,1.7,4.0,15.0,3.75
0,1,0,4.0,4,14.2,16.0,6.0,6.0
0,1,0,4.888888888888889,2,8.6,8.0,4.0,2.0
0,1,0,4.5555555555555545,5,23.2,9.0,6.0,6.0
0,1,0,4.0,5,12.2,13.0,10.0,10.0
0,1,0,4.307692307692308,2,9.9,7.0,4.0,4.0
0,1,0,3.7073170731707314,13,15.7,4.0,14.0,14.0
0,0,0,4.779411764705882,9,14.2,10.0,5.0,2.5
0,1,0,4.3589743589743595,8,15.4,9.0,5.0,5.0
0,1,0,4.15625,4,12.2,7.0,7.0,7.0
0,1,0,4.216216216216216,11,4.3,6.0,12.0,2.4
0,1,0,4.185185185185185,4,9.1,12.0,2.0,2.0
0,1,0,3.814814814814815,3,2.7,3.0,8.0,4.0
0,1,0,4.7105263157894735,6,2.7,7.0,15.0,3.0
0,1,0,4.285714285714286,2,7.9,8.0,7.0,7.0
0,1,0,4.583333333333333,5,8.0,8.0,8.0,4.0
0,0,0,4.327272727272727,3,22.4,8.0,10.0,10.0
0,1,0,4.360655737704918,6,11.6,8.0,8.0,4.0
0,1,0,5.913043478260869,5,13.4,14.0,4.0,4.0
0,1,0,4.119047619047619,7,4.0,6.0,13.0,4.333333333333333
0,1,0,5.107142857142857,7,5.7,9.0,6.0,2.0
0,1,0,4.454545454545454,9,5.0,7.0,9.0,4.5
0,1,0,4.238095238095238,4,3.8,4.0,4.0,2.0
0,1,0,4.384615384615385,6,16.1,8.0,14.0,14.0
0,1,0,4.0,2,4.0,6.0,5.0,2.5
0,1,0,4.833333333333333,2,8.0,8.0,6.0,3.0
0,1,0,4.032258064516129,6,1.6,2.0,13.0,3.25
0,1,0,3.9459459459459465,6,14.2,15.0,4.0,4.0
0,1,0,5.0,4,9.0,11.0,11.0,3.6666666666666665
0,1,0,4.5,10,6.4,13.0,19.0,19.0
0,1,0,4.3478260869565215,0,8.7,11.0,3.0,3.0
0,1,0,4.454545454545454,2,2.9,5.0,7.0,3.5
0,1,0,4.76,6,11.9,10.0,11.0,11.0
0,1,0,4.333333333333333,35,33.7,34.0,7.0,7.0
0,1,0,4.511627906976744,3,6.5,7.0,10.0,3.333333333333333
0,1,0,3.804878048780488,5,14.6,5.0,10.0,10.0
0,1,0,4.48,7,4.6,6.0,11.0,5.5
0,1,0,4.730769230769232,4,11.1,12.0,10.0,10.0
0,1,0,4.375,5,3.9,6.0,7.0,2.333333333333333
0,0,0,3.90625,4,2.7,3.0,8.0,2.6666666666666665
0,0,0,4.394736842105264,10,30.6,31.0,9.0,9.0
0,1,0,3.875,4,12.2,13.0,6.0,6.0
0,1,0,4.153846153846153,3,9.9,7.0,8.0,8.0
0,1,0,4.25,3,6.0,7.0,6.0,3.0
0,1,0,4.296296296296297,4,6.2,6.0,6.0,3.0
0,1,0,4.650793650793651,8,8.3,9.0,9.0,2.25
0,1,0,4.145161290322581,8,22.8,7.0,8.0,8.0
0,1,0,4.363636363636363,11,38.4,0.0,6.0,6.0
0,1,0,4.279411764705882,12,27.5,28.0,13.0,13.0
0,1,0,3.8372093023255816,2,7.0,7.0,5.0,2.5
0,1,0,4.790697674418603,12,7.6,8.0,12.0,4.0
0,1,0,4.551020408163264,5,6.9,7.0,12.0,3.0
0,1,0,3.9655172413793114,4,3.0,5.0,4.0,2.0
0,1,0,4.292307692307692,6,26.3,8.0,12.0,12.0
0,1,0,4.304347826086956,4,9.9,7.0,4.0,4.0
0,1,0,4.052631578947368,8,6.0,6.0,9.0,4.5
0,1,0,4.04,12,13.2,17.0,6.0,3.0
0,1,0,4.647058823529412,5,5.9,7.0,9.0,2.25
0,1,0,3.6326530612244903,3,8.1,8.0,7.0,3.5
0,1,0,3.9743589743589753,3,6.0,7.0,11.0,3.6666666666666665
0,1,0,4.465517241379311,12,7.2,10.0,7.0,2.333333333333333
0,1,0,3.962264150943396,7,2.7,5.0,14.0,2.8
0,1,0,4.5,6,4.8,5.0,9.0,3.0
0,1,0,3.7586206896551726,4,3.0,6.0,4.0,2.0
0,1,0,4.309859154929576,11,28.6,8.0,10.0,10.0
0,0,0,3.6666666666666665,4,3.6,6.0,6.0,2.0
0,1,0,5.1944444444444455,10,4.4,8.0,12.0,3.0
0,0,0,4.5,6,2.9,3.0,10.0,3.333333333333333
0,1,0,3.843137254901962,11,3.4,3.0,9.0,2.25
0,1,0,4.068965517241379,3,8.7,7.0,2.0,2.0
0,0,0,4.32183908045977,14,12.2,13.0,15.0,5.0
0,1,0,4.43859649122807,10,23.2,9.0,14.0,14.0
0,1,0,4.1728395061728385,12,4.3,6.0,18.0,2.571428571428572
0,1,0,4.5,3,9.9,10.0,2.0,2.0
0,1,0,4.28,2,9.5,7.0,2.0,2.0
0,1,0,4.233766233766234,13,3.6,5.0,21.0,3.5
0,1,0,4.193548387096774,3,5.8,6.0,9.0,4.5
0,0,0,3.95945945945946,9,8.2,9.0,11.0,3.6666666666666665
0,1,0,4.309523809523808,3,9.1,9.0,10.0,5.0
0,1,0,3.7777777777777777,5,20.0,23.0,2.0,2.0
0,1,0,4.676470588235294,6,14.2,10.0,9.0,9.0
0,1,0,4.777777777777779,30,8.0,8.0,21.0,5.25
0,1,0,3.88,0,9.5,10.0,2.0,2.0
0,1,0,3.931034482758621,1,9.9,6.0,2.0,2.0
0,1,0,5.0,5,7.6,10.0,8.0,8.0
0,1,0,4.530612244897959,9,7.3,7.0,7.0,2.333333333333333
0,0,0,4.482142857142857,8,23.2,10.0,8.0,8.0
0,1,0,4.128571428571429,4,27.1,8.0,6.0,6.0
0,1,0,4.176470588235294,6,6.4,7.0,7.0,3.5
0,1,0,4.954545454545454,2,10.7,11.0,5.0,5.0
0,1,0,3.9418604651162785,12,4.1,5.0,15.0,2.5
0,1,0,5.068965517241379,4,14.6,19.0,2.0,2.0
0,1,0,3.625,2,7.9,8.0,2.0,2.0
0,1,0,3.8846153846153846,4,2.5,3.0,7.0,3.5
0,1,0,3.9230769230769234,2,9.9,10.0,4.0,4.0
0,1,0,4.333333333333333,9,7.9,8.0,7.0,7.0
0,1,0,3.9130434782608696,1,4.2,6.0,5.0,2.5
0,1,0,3.8181818181818175,0,6.0,5.0,2.0,2.0
0,1,0,4.041666666666667,5,2.3,5.0,13.0,2.6
0,1,0,4.384615384615385,3,4.8,6.0,9.0,3.0
0,1,0,3.882352941176471,3,13.0,13.0,8.0,8.0
0,1,0,5.125,4,11.5,12.0,6.0,6.0
0,1,0,4.892857142857143,4,13.0,8.0,7.0,7.0
0,1,0,3.5862068965517233,4,2.4,5.0,8.0,2.6666666666666665
0,1,0,3.636363636363636,8,20.4,0.0,4.0,4.0
0,1,0,4.033333333333333,5,2.5,4.0,12.0,4.0
0,1,0,4.3478260869565215,5,4.2,6.0,11.0,2.75
0,1,0,5.142857142857143,6,5.0,9.0,14.0,7.0
0,1,0,4.0,6,32.9,33.0,4.0,4.0
0,1,0,4.351351351351353,6,5.8,6.0,4.0,2.0
0,1,0,4.458333333333333,4,11.5,12.0,4.0,4.0
0,1,0,3.84,6,-0.3,0.0,10.0,2.5
0,0,0,3.8846153846153846,8,2.0,2.0,8.0,2.6666666666666665
0,1,0,4.2898550724637685,8,9.9,12.0,12.0,4.0
0,1,0,4.681818181818182,5,3.8,4.0,12.0,4.0
0,1,0,3.689655172413793,12,20.8,25.0,7.0,7.0
0,1,0,3.8055555555555554,13,26.7,5.0,17.0,17.0
0,1,0,4.28,4,5.1,7.0,10.0,3.333333333333333
0,1,0,4.96875,5,5.2,7.0,15.0,3.75
0,1,0,4.25925925925926,3,11.5,12.0,7.0,7.0
0,1,0,3.125,3,0.4,4.0,7.0,2.333333333333333
0,1,0,4.181818181818182,2,13.8,8.0,2.0,2.0
0,1,0,3.84,5,2.5,3.0,16.0,3.2
0,1,0,4.086956521739131,3,6.4,6.0,6.0,6.0
0,1,0,4.425925925925926,9,5.1,6.0,14.0,2.8
0,0,0,4.391304347826087,7,4.2,7.0,9.0,2.25
0,1,0,5.5625,11,8.0,8.0,9.0,9.0
0,1,0,4.571428571428571,14,5.6,7.0,27.0,3.8571428571428568
0,1,0,4.24,3,3.4,5.0,4.0,2.0
0,1,0,4.25,3,11.1,12.0,9.0,9.0
0,0,0,4.391304347826087,9,27.8,9.0,16.0,16.0
0,1,0,4.28421052631579,17,13.3,7.0,22.0,7.333333333333332
0,1,0,4.096774193548387,2,4.6,6.0,6.0,3.0
0,0,0,4.5769230769230775,11,22.0,22.0,17.0,17.0
0,1,0,4.7368421052631575,9,3.9,4.0,21.0,4.2
0,1,0,4.826086956521738,2,7.8,8.0,5.0,2.5
0,1,0,4.0,4,5.8,6.0,4.0,2.0
0,1,0,4.55,3,9.9,10.0,2.0,2.0
0,1,0,4.516129032258065,10,10.2,8.0,8.0,2.6666666666666665
0,1,0,3.733333333333333,4,4.4,4.0,4.0,2.0
0,0,0,4.428571428571429,2,3.8,4.0,6.0,3.0
0,1,0,3.6428571428571432,2,8.3,0.0,5.0,5.0
0,0,0,4.487179487179487,8,6.0,7.0,7.0,2.333333333333333
0,1,0,4.705882352941177,6,4.2,5.0,4.0,2.0
0,1,0,4.35,29,4.1,6.0,31.0,4.428571428571429
0,1,0,4.0285714285714285,4,5.4,6.0,5.0,2.5
0,1,0,4.222222222222221,14,6.8,7.0,19.0,3.8
0,1,0,4.111111111111111,5,2.7,5.0,4.0,2.0
0,1,0,4.928571428571429,7,19.7,20.0,9.0,9.0
0,1,0,4.333333333333333,10,20.8,8.0,13.0,13.0
0,1,0,5.021739130434782,5,20.1,12.0,5.0,5.0
0,1,0,3.8125,2,11.1,7.0,5.0,5.0
0,1,0,4.227272727272728,6,6.0,6.0,4.0,4.0
0,1,0,3.954545454545455,2,9.5,8.0,2.0,2.0
0,1,0,3.7547169811320753,7,19.2,0.0,11.0,11.0
0,1,0,3.8904109589041096,8,4.3,7.0,14.0,2.8
0,1,0,4.03030303030303,6,2.9,5.0,11.0,3.6666666666666665
0,1,0,4.314285714285714,4,6.6,7.0,5.0,2.5
0,1,0,4.494117647058824,12,5.3,7.0,15.0,2.5
0,1,0,4.21505376344086,13,37.2,0.0,25.0,25.0
0,1,0,4.3,8,6.8,7.0,10.0,5.0
0,1,0,4.342105263157896,3,7.1,7.0,9.0,3.0
0,1,0,4.088235294117647,4,6.4,6.0,7.0,3.5
0,1,0,4.545454545454546,6,6.7,7.0,10.0,3.333333333333333
0,1,0,4.0344827586206895,14,9.8,7.0,7.0,2.333333333333333
0,1,0,3.5121951219512195,5,2.7,6.0,11.0,3.6666666666666665
0,1,0,4.265822784810126,20,5.9,6.0,23.0,4.6
0,1,0,3.864864864864865,4,3.4,4.0,12.0,4.0
0,1,0,3.6818181818181817,4,1.4,5.0,7.0,2.333333333333333
0,1,0,4.257142857142857,7,4.3,6.0,10.0,3.333333333333333
0,1,0,4.17948717948718,3,8.5,9.0,5.0,2.5
0,1,0,4.095238095238095,13,13.2,14.0,16.0,8.0
0,1,0,4.666666666666667,4,11.5,12.0,4.0,4.0
0,1,0,4.112903225806451,10,7.6,8.0,8.0,2.6666666666666665
0,1,0,5.086956521739131,3,5.4,8.0,5.0,2.5
0,1,0,4.410714285714286,9,7.0,7.0,12.0,4.0
0,1,0,4.170212765957447,2,18.1,8.0,7.0,7.0
0,1,0,4.145833333333333,6,7.9,7.0,8.0,4.0
0,0,0,3.8857142857142857,12,4.0,4.0,14.0,2.8
0,1,0,3.933333333333333,3,11.5,12.0,3.0,3.0
0,0,0,3.8876404494382015,10,33.3,0.0,12.0,12.0
0,1,0,4.111111111111111,4,19.6,20.0,7.0,7.0
0,1,0,4.0,2,7.9,8.0,2.0,2.0
0,0,0,4.236363636363636,13,5.1,6.0,11.0,2.75
0,1,0,3.8235294117647056,6,0.7,1.0,11.0,2.75
0,1,0,3.783333333333333,8,2.5,5.0,20.0,3.333333333333333
0,1,0,4.217391304347826,5,13.1,14.0,3.0,3.0
0,1,0,5.0540540540540535,8,4.6,7.0,8.0,2.0
0,1,0,4.461538461538462,6,3.1,4.0,13.0,4.333333333333333
0,1,0,3.9444444444444446,9,4.2,5.0,14.0,2.8
0,1,0,4.416666666666667,8,9.1,7.0,12.0,12.0
0,1,0,3.8695652173913038,4,7.5,8.0,6.0,6.0
0,1,0,4.571428571428571,5,2.7,5.0,12.0,6.0
0,1,0,4.377777777777778,5,4.2,5.0,14.0,3.5
0,1,0,4.833333333333333,7,4.4,6.0,6.0,2.0
0,1,0,4.291666666666667,21,10.2,11.0,14.0,3.5
0,1,0,4.3157894736842115,4,2.3,4.0,5.0,2.5
0,1,0,3.88,2,3.4,4.0,4.0,2.0
0,0,0,4.03030303030303,5,6.2,6.0,4.0,2.0
0,1,0,5.965517241379311,3,18.1,11.0,7.0,7.0
0,1,0,5.120689655172415,5,10.8,12.0,8.0,2.6666666666666665
0,1,0,4.454545454545454,4,2.6,3.0,8.0,2.6666666666666665
0,1,0,4.267441860465117,16,6.5,7.0,16.0,3.2
0,1,0,3.8,4,6.2,5.0,8.0,4.0
0,1,0,4.166666666666667,4,13.8,17.0,10.0,10.0
0,1,0,4.117647058823529,5,18.5,7.0,4.0,4.0
0,1,0,4.149253731343284,14,8.3,7.0,9.0,3.0
0,1,0,4.5625,4,3.9,8.0,8.0,2.6666666666666665
0,1,0,3.9583333333333335,8,11.1,7.0,15.0,5.0
0,1,0,4.114285714285714,9,12.2,6.0,5.0,5.0
0,1,0,4.310344827586206,5,2.4,4.0,11.0,3.6666666666666665
0,1,0,4.1923076923076925,20,31.4,0.0,15.0,15.0
0,1,0,4.95,4,7.2,7.0,7.0,3.5
0,1,0,4.2875,8,31.0,31.0,6.0,6.0
0,1,0,3.875,4,3.3,6.0,7.0,3.5
0,1,0,4.36,7,8.3,8.0,13.0,3.25
0,1,0,4.214285714285714,5,11.5,8.0,9.0,9.0
0,1,0,4.297297297297297,17,27.4,8.0,14.0,14.0
0,1,0,4.208333333333333,4,9.1,10.0,13.0,13.0
0,1,0,4.282051282051282,5,4.8,6.0,9.0,3.0
0,1,0,5.153846153846153,6,8.4,8.0,13.0,6.5
0,1,0,5.45,8,8.7,9.0,11.0,11.0
0,1,0,4.542857142857144,8,5.2,7.0,11.0,2.2
0,1,0,4.3478260869565215,4,8.7,7.0,6.0,6.0
0,1,0,3.7575757575757582,3,25.5,8.0,11.0,11.0
0,1,0,5.071428571428571,4,5.7,9.0,8.0,2.6666666666666665
0,1,0,3.945454545454545,8,21.2,6.0,11.0,11.0
0,1,0,4.185185185185185,5,3.3,10.0,7.0,2.333333333333333
0,1,0,3.9743589743589753,2,7.4,7.0,4.0,2.0
0,1,0,3.7692307692307687,7,3.6,6.0,4.0,2.0
0,1,0,4.466666666666667,4,12.6,13.0,5.0,5.0
0,1,0,5.0344827586206895,11,24.7,25.0,10.0,10.0
0,1,0,4.178571428571429,5,11.8,12.0,13.0,13.0
0,1,0,4.011363636363637,18,32.9,33.0,8.0,8.0
0,1,0,4.578947368421051,3,3.5,6.0,6.0,3.0
0,1,0,3.821428571428572,3,6.4,7.0,5.0,2.5
0,1,0,4.384615384615385,9,6.5,7.0,7.0,2.333333333333333
0,1,0,4.8055555555555545,11,30.2,11.0,13.0,13.0
0,0,0,4.2368421052631575,7,2.3,6.0,8.0,2.0
0,1,0,4.52808988764045,16,18.3,9.0,4.0,2.0
0,1,0,4.010309278350515,12,7.3,7.0,13.0,2.6
0,1,0,4.653061224489796,13,39.1,0.0,14.0,14.0
0,1,0,5.478260869565218,3,12.3,15.0,7.0,7.0
0,1,0,3.638888888888889,4,13.8,14.0,5.0,5.0
0,1,0,3.931034482758621,7,1.4,3.0,14.0,3.5
0,1,0,4.0,7,2.8,6.0,9.0,2.25
0,1,0,4.125,17,6.9,7.0,10.0,3.333333333333333
0,1,0,5.378378378378378,10,6.2,8.0,13.0,2.6
0,1,0,4.04,5,20.4,21.0,8.0,8.0
0,1,0,4.428571428571429,4,2.5,3.0,8.0,2.6666666666666665
0,1,0,3.782608695652174,1,26.7,27.0,2.0,2.0
0,1,0,4.095890410958904,11,29.4,7.0,21.0,21.0
0,1,0,3.9,3,15.4,0.0,8.0,8.0
0,1,0,4.126436781609195,14,6.5,7.0,16.0,3.2
0,0,0,4.521739130434782,5,2.8,4.0,9.0,3.0
0,1,0,3.391304347826087,3,6.4,6.0,7.0,7.0
0,1,0,3.96875,5,3.6,5.0,12.0,6.0
0,1,0,4.16,8,3.0,3.0,19.0,3.1666666666666665
0,1,0,3.8936170212765964,8,18.1,0.0,12.0,12.0
0,1,0,4.508196721311474,16,8.5,9.0,10.0,3.333333333333333
0,1,0,4.15,6,7.6,8.0,5.0,5.0
0,1,0,5.703703703703702,4,15.0,15.0,4.0,4.0
0,1,0,4.781818181818182,10,11.7,12.0,9.0,4.5
0,1,0,4.090909090909091,11,15.8,7.0,5.0,2.5
0,1,0,4.065217391304348,7,16.5,7.0,12.0,12.0
0,1,0,4.375,10,29.0,29.0,20.0,20.0
0,1,0,3.71875,0,11.1,13.0,3.0,3.0
0,1,0,4.264705882352942,11,3.0,5.0,8.0,2.6666666666666665
0,0,0,4.243243243243243,8,7.0,7.0,9.0,4.5
0,0,0,3.9230769230769234,2,9.9,10.0,4.0,4.0
0,1,0,3.7586206896551726,6,0.2,3.0,14.0,3.5
0,1,0,4.442622950819672,10,5.7,7.0,9.0,2.25
0,1,0,4.425,6,8.7,9.0,11.0,5.5
0,1,0,4.483870967741935,4,2.8,6.0,14.0,3.5
0,1,0,4.868421052631579,8,15.8,11.0,4.0,4.0
0,1,0,5.257142857142857,16,8.7,9.0,6.0,3.0
0,1,0,4.898305084745763,9,7.9,8.0,13.0,3.25
0,1,0,3.571428571428572,4,2.2,2.0,10.0,2.5
0,1,0,4.28125,5,2.7,5.0,12.0,4.0
0,1,0,4.5,4,3.7,4.0,8.0,4.0
0,0,0,4.438775510204081,20,20.0,8.0,24.0,12.0
0,1,0,4.4536082474226815,8,6.4,7.0,25.0,3.571428571428572
0,1,0,4.5,3,3.5,5.0,7.0,2.333333333333333
0,1,0,4.344444444444443,10,5.6,6.0,13.0,2.1666666666666665
0,1,0,4.24,4,8.3,7.0,8.0,8.0
0,1,0,4.368421052631579,1,7.2,8.0,6.0,6.0
0,1,0,4.340909090909091,11,4.0,6.0,16.0,4.0
0,1,0,4.2,5,5.6,6.0,8.0,2.6666666666666665
0,1,0,4.24,6,3.4,6.0,7.0,3.5
0,1,0,5.047619047619048,6,6.2,6.0,7.0,3.5
0,0,0,4.315217391304348,10,10.5,11.0,11.0,3.6666666666666665
0,1,0,4.441176470588236,4,4.2,7.0,11.0,3.6666666666666665
0,0,0,4.686274509803922,10,6.4,8.0,8.0,2.6666666666666665
0,1,0,3.9583333333333335,3,9.1,6.0,5.0,5.0
0,1,0,4.458333333333333,5,10.3,8.0,6.0,6.0
0,0,0,4.475409836065574,6,5.7,8.0,13.0,3.25
0,0,0,3.9222222222222216,9,4.4,5.0,20.0,3.333333333333333
0,1,0,3.7916666666666665,3,7.9,8.0,2.0,2.0
0,1,0,4.354838709677419,7,5.8,7.0,12.0,6.0
0,1,0,3.948717948717949,3,6.2,6.0,8.0,4.0
0,1,0,3.955555555555556,8,17.3,0.0,14.0,14.0
0,1,0,3.733333333333333,1,8.5,7.0,5.0,2.5
0,1,0,3.8222222222222224,7,15.7,16.0,11.0,11.0
0,1,0,5.4230769230769225,19,12.3,10.0,6.0,6.0
0,1,0,5.941176470588236,2,12.3,12.0,6.0,6.0
0,1,0,4.853658536585366,13,6.1,7.0,24.0,3.0
0,1,0,4.173913043478262,0,7.5,8.0,2.0,2.0
0,1,0,5.064516129032258,10,5.2,6.0,11.0,2.75
0,1,0,4.461538461538462,5,12.3,13.0,12.0,12.0
0,1,0,4.15,3,7.6,8.0,4.0,4.0
0,1,0,3.85,3,14.2,8.0,10.0,10.0
0,1,0,4.454545454545454,3,5.2,6.0,4.0,2.0
0,1,0,3.8645833333333335,12,3.9,4.0,20.0,2.8571428571428568
0,1,0,3.9743589743589753,4,3.6,4.0,9.0,3.0
0,1,0,3.9166666666666665,1,9.9,10.0,4.0,4.0
0,1,0,4.233333333333333,6,2.1,2.0,14.0,2.8
0,1,0,4.12,10,9.5,10.0,9.0,9.0
0,1,0,4.183333333333334,7,22.0,8.0,10.0,10.0
0,1,0,4.0,8,18.5,20.0,11.0,11.0
0,1,0,3.5263157894736836,3,2.3,2.0,9.0,3.0
0,1,0,4.475,5,3.7,5.0,13.0,3.25
0,1,0,3.75,5,3.3,4.0,11.0,3.6666666666666665
0,1,0,5.0555555555555545,6,9.1,10.0,10.0,10.0
0,1,0,4.278688524590164,11,23.2,8.0,13.0,13.0
0,1,0,3.8269230769230766,5,5.3,6.0,7.0,2.333333333333333
0,1,0,4.838383838383838,25,39.1,11.0,11.0,11.0
0,1,0,3.739130434782609,3,3.1,5.0,4.0,2.0
0,1,0,4.181818181818182,4,8.3,6.0,5.0,5.0
0,1,0,4.909090909090909,5,9.5,10.0,8.0,8.0
0,1,0,4.387096774193549,9,5.6,7.0,8.0,4.0
0,1,0,3.8,4,7.4,7.0,4.0,2.0
0,0,0,3.6764705882352944,3,11.8,7.0,2.0,2.0
0,0,0,3.1538461538461537,4,7.1,7.0,10.0,10.0
0,1,0,4.282352941176471,14,34.1,0.0,8.0,8.0
0,1,0,4.047619047619048,2,9.1,9.0,2.0,2.0
0,1,0,4.0625,5,11.8,8.0,7.0,7.0
0,1,0,3.7,15,3.3,2.0,10.0,2.0
0,1,0,3.872340425531915,4,18.1,8.0,7.0,7.0
0,1,0,3.8333333333333335,5,9.9,9.0,9.0,9.0
0,1,0,4.088235294117647,8,4.2,4.0,6.0,2.0
0,1,0,5.6818181818181825,4,15.4,15.0,5.0,5.0
0,1,0,4.560975609756096,3,16.9,17.0,2.0,2.0
0,1,0,3.9117647058823533,3,1.8,5.0,8.0,2.6666666666666665
0,1,0,4.147058823529412,9,26.3,0.0,8.0,8.0
0,1,0,4.0,4,16.1,0.0,3.0,3.0
0,1,0,4.183673469387755,11,3.4,6.0,9.0,2.25
0,0,0,4.767441860465117,7,6.2,7.0,11.0,2.75
0,1,0,4.333333333333333,5,10.3,7.0,5.0,5.0
0,1,0,4.170212765957447,8,17.3,0.0,4.0,4.0
0,1,0,4.6923076923076925,5,3.1,7.0,10.0,3.333333333333333
0,1,0,4.571428571428571,7,18.5,19.0,10.0,10.0
0,1,0,4.545454545454546,3,9.5,8.0,8.0,8.0
0,1,0,4.037037037037037,5,9.1,7.0,8.0,8.0
0,0,0,4.1,3,11.5,12.0,8.0,8.0
0,1,0,4.7,6,5.8,7.0,11.0,2.75
0,0,0,3.851063829787234,9,4.7,5.0,6.0,2.0
0,1,0,4.842105263157895,17,9.5,11.0,12.0,3.0
0,1,0,4.529411764705882,6,6.4,7.0,5.0,5.0
0,1,0,4.54054054054054,10,15.4,16.0,10.0,10.0
0,1,0,4.485714285714286,9,4.2,6.0,9.0,3.0
0,1,0,4.756756756756757,8,5.7,8.0,15.0,2.5
0,1,0,4.05,6,15.4,0.0,13.0,13.0
0,1,0,5.071428571428571,9,17.3,23.0,4.0,4.0
0,1,0,4.326086956521738,10,18.5,19.0,13.0,13.0
0,1,0,4.321428571428571,6,6.4,6.0,7.0,3.5
0,1,0,3.695652173913044,3,3.1,3.0,7.0,3.5
0,1,0,3.767441860465116,3,15.3,18.0,9.0,9.0
0,1,0,4.224489795918367,6,17.7,18.0,4.0,4.0
